Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text,Sentiment,user_review_count,product_review_count,vader_score,vader_sentiment,bert_sentiment,emotion,sarcasm,comprehend_sentiment
76439,B001HTKOWC,A2JAZD4767MH5Q,"luvshihtzu ""tea lover""",1,1,5,1242000000,My Favorite Tea,"I drink this tea every morning and have it on automatic order for a box of six packages every month.  I do find that I have to steep it just a little longer in order to get the pretty redish pomegranate color and flavor to come through. A friend calls it fruit juice.  I wouldn't go that far, but it does have a lovely flavor. It is my favorite Stash Tea.",positive,7,206,0.9246,positive,positive,neutral,normal,POSITIVE
457725,B000OLBA9A,A1XHQHQCP8KOW4,Joseph P. LiPuma,0,0,5,1348790400,Spicy Threats from Tutto Calabria,"I was disappointed with delivery time of part of my order . Seller explained a product shortage, and made good with  part of the delivery that was out of stock upon restocking. The other part of the order was delivered in a timely fashion. These products are great spicy products from the Tutto Calabria Line, including these Hot Long Chili Peppers, Spread and sauce. Do not miss out on these spicy threats ( not too hot ). See A16 Cookbook for recipes from this outstanding  SF Restaurant on suggested uses. See link below to find products. http://www.amazon.com/gp/product/B000OLBA9A/ref=cm_cr_rev_prod_title l.",positive,1,5,0.7426,positive,positive,neutral,de,MIXED
297880,B004Y8TVN6,ANUUF3N6B9NTA,Tabitha,0,0,3,1341100800,Organix Organic Adult Dog Food by Castor & Pollux - Dry,"I purchased the Organix dry dog food for my two ShihTzus Darby and Hampshire.  I found the food at my local whole foods market.<br /><br />Hampshire and Darby both had a week of uncontrollable diareau, and Darby was also vomiting.  I returned the Organix dry food to the store, and they gave me a full refund.<br /><br />The Organix dry dog food made their feces very dark and runny and the stains were more difficult than normal to remove.  Darby is 4.6 years and Hampshire is 3.11 years.<br /><br />I also purchased the Organix organic dog food canned varities which are excellent (read my review).  No problem with the canned dog food.  Darby is 4.6 years and Hampsire is 3.11 years.<br /><br />Darby and Hampshire both weigh between 14-16 lbs., they are medium build, and 16"" from neck to hind.",neutral,42,7,0.1692,positive,negative,disgust,normal,NEGATIVE
233125,B000OIZIVY,A30C4HNZBZYDI2,Selena,0,0,3,1344816000,Not very tasty,"The items got to me quickly; however, I didn't think they were that good. I prefer the Mariani brand. Of course, I didn't know there would be such a difference in taste until I bought these in bulk and tasted them. So I'm giving them out to people and forcing myself to eat what I have. My recommendation would be to not buy these in bulk unless you are for sure you like the way this brand tastes.",neutral,6,6,0.8548,positive,negative,neutral,de,MIXED
431090,B006NKKR4A,A218IB3U6N6B0D,Hansen,2,2,5,1319414400,Good stuff,"Use cold rice milk with the Alive and Aware Cacao powder and stevia, wisk it.  Taste good and gives me energy.",positive,4,14,0.765,positive,positive,neutral,normal,POSITIVE
484186,B0001UQVO8,A23NY1JCDRZLEN,Hanna-leena Joseph,0,0,5,1350864000,Green cardamon,"Very good product, grew up with cardamon and can't live without it. I use it in baking and add it to my steel cut oats in the morning!",positive,4,2,0.3367,positive,positive,joy,de,POSITIVE
286690,B0000CNU0R,A3FHS3WMZJKG75,Donna M. Votino,0,0,1,1329523200,Ehhh...,By reading the other reviews of this soup I was expecting something amazing. It was just ok. Not very flavorful at all. I thought I was ordering Hot and Sour soup. It wasn't hot. It wasn't sour. It tasted like chicken stock and not much else. I wouldn't recommend it.,negative,1,2,0.6358,positive,positive,disgust,de,NEGATIVE
389758,B0008IT4OM,A1A770IHWGA3ZY,lectricblu,0,2,5,1299542400,Some UPS driver had a sweet treat,"We never received this item, company was very friendly and refunded money.  Hubby would have loved them, but...they're lost in UPS land.",positive,1,154,0.7264,positive,negative,sadness,de,MIXED
336734,B005GX8MMO,A3P7QQR4KPXBUX,JoshuaTree,1,1,5,1314230400,Kick Starbucks' ass,"I use this product with my french press and moka expresso maker. Both taste amazing. The coffee is smooth with rich flavor, and there is no bitterness at all! I think with good preservation, it can continue to be so. Very nice product.",positive,6,192,0.9427,positive,positive,neutral,normal,POSITIVE
213628,B001VNGOGY,A28R2TPGEIJZ55,Nickel,0,0,5,1346112000,Huge bag and great quality!,This bag of tea will last me about a year. I actually have been giving friends some to try. It's delicious and good quality. My skin is clearer as my hormones are calming.I'm hooked!,positive,1,5,0.908,positive,positive,joy,normal,POSITIVE
298789,B000LKYX48,A25U1O1P0OW9WN,Barbie W.,0,0,5,1295740800,Pleasantly surprised!  I'm hooked!,"I just started the ""Cinch!"" diet by Cynthia Sass and have switched to healthy, organic foods. I found this cereal while looking at organic products on Amazon.com and ordered it. While waiting for it to arrive I went shopping at The Fresh Market and saw this cereal there. I decided to buy a box to try in case I didn't like it then I could return the 6-pack. Boy was I surprised--it tastes great! I pour out 1/2 a cup into a bowl then add some ground cinnamon, a handful of blueberries then almond milk. It's real crunchy and so flavorful. I NEVER thought I would like a cereal like this. And to top it off it's good for you. At The Fresh Market I also bought a loaf of Ezekiel 4:9 Cinnamon/Raisin sprouted grain bread and it is delicious--I don't even need to add butter. Tonight I had it with Blue Diamond almond butter. I'm glad I bought the cereal last week at $26.96/6-pack. I thought it was a permanent price. Now that it is $41.54/6-pack I'll be buying it at The Fresh Market for $5+/box.",positive,2,35,0.9758,positive,positive,surprise,normal,POSITIVE
175104,B002TXT502,A34Y18UQH4KCUR,George W. Scott,0,0,5,1342051200,Great UPS Delivery Improvement,"I have been buying and consuming Bob's Red Mill gluten free whole grain organic rolled oats in Southern California for six years and whenever I run out then I have to search around to find Bob's gluten free oatmeal. I tried other brands and always return to buying the excellent quality of Bob's Red Mill gluten free oatmeal.  The Red Mill brand .<a href=""http://www.amazon.com/gp/product/B002TXT502"">Bob's Red Mill Gluten Free Whole Grain, Rolled Oats, 32-Ounce Bags (Pack of 4)</a> has become a favorite of my household members and now they have stopped using sugar to sweeten their oatmeal.  So, I thought I would share this with my sister's family in Kalamazoo, Michigan.  After the UPS driver did the toss and run breaking a potted plant that survived many other delivery people since my sister moved in, we thought it was very unusual for the UPS driver to ring the doorbell to let us know the Amazon package arrived.  The USPS delivery person always rings the doorbell when delivering a package to the house.",positive,1,95,0.9756,positive,positive,neutral,normal,POSITIVE
433768,B001LQCOIS,A27265ISCK8CQB,Curiousara,4,4,4,1338854400,Good everyday appliance with one major flaw.,"I am a new mom and was first looking for a petite blender.  I got this baby cooker because I thought I would save me a lot of time cooking and blending the baby food.  Our kitchen is tiny so the size of the baby cooker was important and the Beaba Baby cook is nice and small.  The product is great when my baby was around 4 to 7 months, but her nutritional needs greatly increased by nine months.  Before, I use it twice a week and it supplied plenty of baby food for that week.  All you had to do is freeze it and defrost for meals.  Now, I have to use it everyday, which is okay if I had the time.  However coming home from work, sometimes, I just want to prepare  frozen foods quickly.  So now,  I am using the traditional method of cooking her vegetables and meats in a big pot and blending it in a bigger blender as well.  I still like the Beaba babycook, but its size limits its convenience factor.<br />Also, after four months, the bowl to cook/blend has a crack and I am in the process of replacing it.  Customer service was great; SC admitted that the bowl was defective and is giving me a replacement.  I give this product four stars because it still does its job even with the crack and made me motivated to cook baby food.  I got one as a present for an expecting friend.  However,  I doubt this product will last longer then a year, so be aware.",positive,2,234,0.9781,positive,positive,neutral,normal,POSITIVE
325598,B000GQ80TQ,A2XVK81C14LV4K,Lori B.,0,0,5,1313107200,My Big Dogs Love It!,"Nylabones have long been my favorite chew toys for my big German Shepherds. The dogs love them, they last a long time and don't make a mess on my carpets. If my dogs take them outside, they can be washed and reused. The souper size is great for big, strong dogs and last several months even with daily chewing. I highly recommend Nylabone durable products.",positive,3,99,0.9612,positive,positive,neutral,normal,POSITIVE
424193,B000MGOZEO,A2JA8M06BSJOL0,Scott T. Morrison,5,5,5,1267315200,Great sugar substitute!,"This is a great sugar substitute that is almost identical to sugar. I am very particular about having sugar in my coffee with no after taste and Xylitol is the only sweetener that I have tried that is identical to sugar. I like stevia better though for quick dissolving e.g. for salad dressings and cooking enhancements because it disolves better in cold cooking and it's aftertaste is covered up, but for hot foods such as putting it in cocoa and coffee there is an aftertaste but not so with Xylitol. Also I like the crunchiness of sugar which Xylitol has, and really have enjoyed eating strawberries dipped in it,  not to mention cinnamon toast. I only wish that they could manufacture the product with a more finer texture like the consisteny of cane sugar. Xylitol makes a great maple syrup when heated with water and mixed with maple flavoring. It dissoves very well with heat, great for syrup for corn fritters,french toast, and pancakes. I do not put a lot of syrup on my fritters since I am a little leary of it being so harmful to dogs(are we all that different?). This is my only worry. I have had no negative reactions though by using this product. I am very happy to discover Xylitol which came from other people's reviews.",positive,4,56,0.9923,positive,negative,neutral,de,POSITIVE
72079,B007K449CE,A96GQNMC7BPC3,"A. Doug Floyd ""pilgrim""",0,0,5,1338854400,"Works great and leaves clean, fresh smell","I love the way this shampoo makes my hair feel smooth and clean, plus no flaking or scalp itch. Some dandruff shampoos have a horrible odor, and then some shampoos (and soaps) have such a strong perfume smell that I don't like using them. This has a subtle, yet clean and fresh aroma. I highly recommend!",positive,4,97,0.8879,positive,positive,disgust,de,POSITIVE
